"Date","Price","Open","High","Low","Vol.","Change %"
"02/19/2026","30,575.8","30,601.8","30,665.4","30,494.0","","-0.08%"
"02/18/2026","30,601.8","30,786.1","30,797.8","30,597.9","","-0.60%"
"02/17/2026","30,787.4","30,777.1","30,790.0","30,657.6","","0.03%"
"02/16/2026","30,777.1","30,822.5","30,845.9","30,764.1","","-0.15%"
"02/13/2026","30,822.5","30,815.8","30,881.6","30,738.0","","0.02%"
"02/12/2026","30,815.8","30,864.6","30,939.0","30,746.3","","-0.16%"
"02/11/2026","30,865.9","30,790.2","31,029.1","30,754.0","","0.25%"
"02/10/2026","30,790.2","30,866.6","30,911.0","30,751.4","","-0.26%"
"02/09/2026","30,870.5","30,665.1","30,902.9","30,619.2","","0.67%"
"02/06/2026","30,665.1","30,569.8","30,692.2","30,533.8","","0.32%"
"02/05/2026","30,567.2","30,678.3","30,711.9","30,546.8","","-0.36%"
"02/04/2026","30,677.0","30,731.8","30,793.7","30,632.8","","-0.18%"
"02/03/2026","30,731.8","30,680.2","30,777.4","30,620.5","","0.17%"
"02/02/2026","30,680.2","30,755.8","30,918.2","30,641.2","","-0.19%"
"01/30/2026","30,738.9","31,123.3","31,137.6","30,737.6","","-1.24%"
"01/29/2026","31,123.3","31,158.1","31,280.2","30,955.6","","-0.11%"
"01/28/2026","31,158.1","31,468.0","31,479.7","31,005.6","","-0.99%"
"01/27/2026","31,469.3","31,100.3","31,567.3","30,971.3","","1.15%"
"01/26/2026","31,112.1","31,055.7","31,227.6","30,991.9","","0.22%"
"01/23/2026","31,042.6","30,875.9","31,058.3","30,753.4","","0.52%"
"01/22/2026","30,881.1","30,686.7","30,885.1","30,648.4","","0.62%"
"01/21/2026","30,689.3","30,787.8","30,854.4","30,668.3","","-0.34%"
"01/20/2026","30,794.4","30,583.0","30,911.3","30,536.2","","0.67%"
"01/19/2026","30,588.2","30,435.7","30,609.0","30,405.4","","0.37%"
"01/16/2026","30,476.4","30,494.2","30,567.0","30,437.0","","-0.06%"
"01/15/2026","30,494.2","30,592.3","30,623.7","30,454.8","","-0.33%"
"01/14/2026","30,596.2","30,614.4","30,656.5","30,559.8","","-0.03%"
"01/13/2026","30,605.2","30,660.3","30,711.8","30,580.1","","-0.17%"
"01/12/2026","30,656.4","30,547.7","30,747.2","30,510.9","","0.27%"
"01/09/2026","30,573.0","30,630.8","30,660.3","30,518.1","","-0.18%"
"01/08/2026","30,629.5","30,672.3","30,726.1","30,584.9","","-0.14%"
"01/07/2026","30,672.3","30,709.5","30,767.6","30,667.7","","-0.13%"
"01/06/2026","30,712.1","30,799.0","30,872.5","30,700.3","","-0.28%"
"01/05/2026","30,797.7","30,834.1","30,846.0","30,633.4","","-0.08%"
"01/02/2026","30,823.6","30,899.9","30,942.0","30,805.2","","-0.22%"
"01/01/2026","30,890.7","30,878.8","30,893.3","30,876.2","","0.00%"
"12/31/2025","30,890.7","30,856.1","30,932.9","30,794.3","","0.11%"
"12/30/2025","30,856.1","30,932.2","30,975.0","30,843.0","","-0.28%"
"12/29/2025","30,944.0","30,947.2","31,011.5","30,869.4","","-0.02%"
"12/26/2025","30,951.1","30,960.5","31,038.7","30,903.9","","-0.01%"
"12/25/2025","30,953.9","31,012.9","31,020.4","30,916.9","","-0.15%"
"12/24/2025","31,001.0","31,052.2","31,111.5","30,964.0","","-0.18%"
